gatherer,date,fruit,amount
Rick,11-06-2020,strawberries,0.02
Rick,11-06-2020,plums,0.05
Rick,11-06-2020,pears,0.09
Rick,11-06-2020,tomatoes,0.11
Dick,11-06-2020,apples,0.07
Dick,11-06-2020,oranges,0.04
Dick,11-06-2020,strawberries,0.03
Dick,11-06-2020,plums,0.05
Dick,11-06-2020,pears,0.13
Dick,11-06-2020,tomatoes,0.1
Jake,11-06-2020,apples,0.15
Jake,11-06-2020,oranges,0.21
Jake,11-06-2020,strawberries,0.04
Jake,11-06-2020,plums,0.04
Jake,11-06-2020,pears,0.18
Jake,11-06-2020,tomatoes,0.13
Paul,11-06-2020,apples,0.13
Paul,11-06-2020,oranges,0.25
Paul,11-06-2020,strawberries,0.03
Paul,11-06-2020,plums,0.05
Paul,11-06-2020,pears,0.12
Paul,11-06-2020,tomatoes,0.24
Jason,11-06-2020,apples,0.28
Jason,11-06-2020,oranges,0.16
Jason,11-06-2020,strawberries,0.01
Jason,11-06-2020,plums,0.05
Jason,11-06-2020,pears,0.27
Jason,11-06-2020,tomatoes,0.47
Peter,11-06-2020,apples,0.29
Peter,11-06-2020,oranges,0.29
Peter,11-06-2020,strawberries,0.02
Peter,11-06-2020,plums,0.04
Peter,11-06-2020,pears,0.33
Peter,11-06-2020,tomatoes,0.13
John,12-06-2020,apples,0.29
John,12-06-2020,oranges,0.19
John,12-06-2020,strawberries,0.02
John,12-06-2020,plums,0.04
John,12-06-2020,pears,0.18
John,12-06-2020,tomatoes,0.11
Nick,12-06-2020,apples,0.07
Nick,12-06-2020,oranges,0.2
Nick,12-06-2020,strawberries,0.01
Nick,12-06-2020,plums,0.06
Nick,12-06-2020,pears,0.36
Nick,12-06-2020,tomatoes,0.1
Rick,12-06-2020,apples,0.15
Rick,12-06-2020,oranges,0.14
Rick,12-06-2020,strawberries,0.04
Rick,12-06-2020,plums,0.05
Rick,12-06-2020,pears,0.19
Rick,12-06-2020,tomatoes,0.14
Dick,12-06-2020,apples,0.26
Dick,12-06-2020,oranges,0.15
Dick,12-06-2020,strawberries,0
Dick,12-06-2020,plums,0.05
Dick,12-06-2020,pears,0.3
Dick,12-06-2020,tomatoes,0.23
Jake,12-06-2020,apples,0.26
Jake,12-06-2020,oranges,0.26
Jake,12-06-2020,strawberries,0.04
Jake,12-06-2020,plums,0.03
Jake,12-06-2020,pears,0.13
Jake,12-06-2020,tomatoes,0.22
Paul,12-06-2020,apples,0.02
Paul,12-06-2020,oranges,0.17
Paul,12-06-2020,strawberries,0.02
Paul,12-06-2020,plums,0.02
Paul,12-06-2020,pears,0.2
Paul,12-06-2020,tomatoes,0.31
Jason,12-06-2020,apples,0.19
Jason,12-06-2020,oranges,0.18
Jason,12-06-2020,strawberries,0.03
Jason,12-06-2020,plums,0.06
Jason,12-06-2020,pears,0.26
Jason,12-06-2020,tomatoes,0.17
Peter,12-06-2020,apples,0.11
Peter,12-06-2020,oranges,0.14
Peter,12-06-2020,strawberries,0.01
Peter,12-06-2020,plums,0.06
Peter,12-06-2020,pears,0.16
Peter,12-06-2020,tomatoes,0.09
John,13-06-2020,apples,0.34
John,13-06-2020,oranges,0.2
John,13-06-2020,strawberries,0.01
John,13-06-2020,plums,0.04
John,13-06-2020,pears,0.46
John,13-06-2020,tomatoes,0.18
Nick,13-06-2020,apples,0.19
Nick,13-06-2020,oranges,0.2
Nick,13-06-2020,strawberries,0
Nick,13-06-2020,plums,0.05
Nick,13-06-2020,pears,0.25
Nick,13-06-2020,tomatoes,0.12
Rick,13-06-2020,apples,0.42
Rick,13-06-2020,oranges,0.12
Rick,13-06-2020,strawberries,0.06
Rick,13-06-2020,plums,0.04
Rick,13-06-2020,pears,0.21
Rick,13-06-2020,tomatoes,0.02
Dick,13-06-2020,apples,0.22
Dick,13-06-2020,oranges,0.26
Dick,13-06-2020,strawberries,0.04
Dick,13-06-2020,plums,0.06
Dick,13-06-2020,pears,0.17
Dick,13-06-2020,tomatoes,0.14
Jake,13-06-2020,apples,0.19
Jake,13-06-2020,oranges,0.16
Jake,13-06-2020,strawberries,0
Jake,13-06-2020,plums,0.06
Jake,13-06-2020,pears,0.14
Jake,13-06-2020,tomatoes,0.12
Paul,13-06-2020,apples,0.14
Paul,13-06-2020,oranges,0.31
Paul,13-06-2020,strawberries,0.01
Paul,13-06-2020,plums,0.04
Paul,13-06-2020,pears,0.1
Paul,13-06-2020,tomatoes,0.17
Jason,13-06-2020,apples,0.32
Jason,13-06-2020,oranges,0.21
Jason,13-06-2020,strawberries,0.02
Jason,13-06-2020,plums,0.06
Jason,13-06-2020,pears,0.27
Jason,13-06-2020,tomatoes,0.18
Peter,13-06-2020,apples,0.31
Peter,13-06-2020,oranges,0.1
Peter,13-06-2020,strawberries,0
Peter,13-06-2020,plums,0.08
Peter,13-06-2020,pears,0.35
Peter,13-06-2020,tomatoes,0.34
John,14-06-2020,apples,0.28
John,14-06-2020,oranges,0.09
John,14-06-2020,strawberries,0.02
John,14-06-2020,plums,0.05
John,14-06-2020,pears,0.36
John,14-06-2020,tomatoes,0.35
Nick,14-06-2020,apples,0.37
Nick,14-06-2020,oranges,0.13
Nick,14-06-2020,strawberries,0.01
Nick,14-06-2020,plums,0.01
Nick,14-06-2020,pears,0.26
Nick,14-06-2020,tomatoes,0.16
Rick,14-06-2020,apples,0.21
Rick,14-06-2020,oranges,0.29
Rick,14-06-2020,strawberries,0.02
Rick,14-06-2020,plums,0.05
Rick,14-06-2020,pears,0.19
Rick,14-06-2020,tomatoes,0.19
Dick,14-06-2020,apples,0.23
Dick,14-06-2020,oranges,0.24
Dick,14-06-2020,strawberries,0.03
Dick,14-06-2020,plums,0.06
Dick,14-06-2020,pears,0.23
Dick,14-06-2020,tomatoes,0.25
Jake,14-06-2020,apples,0.12
Jake,14-06-2020,oranges,0.29
Jake,14-06-2020,strawberries,0.02
Jake,14-06-2020,plums,0.04
Jake,14-06-2020,pears,0.12
Jake,14-06-2020,tomatoes,0.13
Paul,14-06-2020,apples,0.31
Paul,14-06-2020,oranges,0.18
Paul,14-06-2020,strawberries,0.02
Paul,14-06-2020,plums,0.04
Paul,14-06-2020,pears,0.25
Paul,14-06-2020,tomatoes,0.13
Jason,14-06-2020,apples,0.18
Jason,14-06-2020,oranges,0.13
Jason,14-06-2020,strawberries,0.01
Jason,14-06-2020,plums,0.05
Jason,14-06-2020,pears,0.22
Jason,14-06-2020,tomatoes,0.07
Peter,14-06-2020,apples,0.05
Peter,14-06-2020,oranges,0.21
Peter,14-06-2020,strawberries,0.01
Peter,14-06-2020,plums,0.02
Peter,14-06-2020,pears,0.25
Peter,14-06-2020,tomatoes,0.16
John,15-06-2020,apples,0.28
John,15-06-2020,oranges,0.21
John,15-06-2020,strawberries,0.01
John,15-06-2020,plums,0.04
John,15-06-2020,pears,0.16
John,15-06-2020,tomatoes,0.05
Nick,15-06-2020,apples,0.27
Nick,15-06-2020,oranges,0.29
Nick,15-06-2020,strawberries,0.02
Nick,15-06-2020,plums,0.06
Nick,15-06-2020,pears,0.08
Nick,15-06-2020,tomatoes,0.21
Rick,15-06-2020,apples,0.19
Rick,15-06-2020,oranges,0.14
Rick,15-06-2020,strawberries,0.03
Rick,15-06-2020,plums,0.04
Rick,15-06-2020,pears,0.29
Rick,15-06-2020,tomatoes,0.33
Dick,15-06-2020,apples,0.13
Dick,15-06-2020,oranges,0.18
Dick,15-06-2020,strawberries,0.03
Dick,15-06-2020,plums,0.04
Dick,15-06-2020,pears,0.33
Dick,15-06-2020,tomatoes,0.18
Jake,15-06-2020,apples,0.28
Jake,15-06-2020,oranges,0.14
Jake,15-06-2020,strawberries,0.06
Jake,15-06-2020,plums,0.04
Jake,15-06-2020,pears,0.16
Jake,15-06-2020,tomatoes,0.27
Paul,15-06-2020,apples,0.4
Paul,15-06-2020,oranges,0.32
Paul,15-06-2020,strawberries,0.02
Paul,15-06-2020,plums,0.05
Paul,15-06-2020,pears,0.21
Paul,15-06-2020,tomatoes,0.21
Jason,15-06-2020,apples,0.19
Jason,15-06-2020,oranges,0.26
Jason,15-06-2020,strawberries,0.02
Jason,15-06-2020,plums,0.05
Jason,15-06-2020,pears,0.27
Jason,15-06-2020,tomatoes,0.25
Peter,15-06-2020,apples,0.08
Peter,15-06-2020,oranges,0.28
Peter,15-06-2020,strawberries,0
Peter,15-06-2020,plums,0.04
Peter,15-06-2020,pears,0.2
Peter,15-06-2020,tomatoes,0.16
John,16-06-2020,apples,0.42
John,16-06-2020,oranges,0.3
John,16-06-2020,strawberries,0.05
John,16-06-2020,plums,0.05
John,16-06-2020,pears,0.25
John,16-06-2020,tomatoes,0.07
Nick,16-06-2020,apples,0.26
Nick,16-06-2020,oranges,0.27
Nick,16-06-2020,strawberries,0.01
Nick,16-06-2020,plums,0.06
Nick,16-06-2020,pears,0.25
Nick,16-06-2020,tomatoes,0.12
Rick,16-06-2020,apples,0.5
Rick,16-06-2020,oranges,0.26
Rick,16-06-2020,strawberries,0.02
Rick,16-06-2020,plums,0.07
Rick,16-06-2020,pears,0.33
Rick,16-06-2020,tomatoes,0.05
Dick,16-06-2020,apples,0.35
Dick,16-06-2020,oranges,0.29
Dick,16-06-2020,strawberries,0.02
Dick,16-06-2020,plums,0.07
Dick,16-06-2020,pears,0.3
Dick,16-06-2020,tomatoes,0.24
Jake,16-06-2020,apples,0.2
Jake,16-06-2020,oranges,0.08
Jake,16-06-2020,strawberries,0.04
Jake,16-06-2020,plums,0.03
Jake,16-06-2020,pears,0.15
Jake,16-06-2020,tomatoes,0.03
Paul,16-06-2020,apples,0.19
Paul,16-06-2020,oranges,0.34
Paul,16-06-2020,strawberries,0.03
Paul,16-06-2020,plums,0.04
Paul,16-06-2020,pears,0.23
Paul,16-06-2020,tomatoes,0.11
Jason,16-06-2020,apples,0.24
Jason,16-06-2020,oranges,0.25
Jason,16-06-2020,strawberries,0.03
Jason,16-06-2020,plums,0.04
Jason,16-06-2020,pears,0.24
Jason,16-06-2020,tomatoes,0.1
Peter,16-06-2020,apples,0.21
Peter,16-06-2020,oranges,0.25
Peter,16-06-2020,strawberries,0.02
Peter,16-06-2020,plums,0.08
Peter,16-06-2020,pears,0.25
Peter,16-06-2020,tomatoes,0.3
John,17-06-2020,apples,0.14
John,17-06-2020,oranges,0.31
John,17-06-2020,strawberries,0.02
John,17-06-2020,plums,0.04
John,17-06-2020,pears,0.15
John,17-06-2020,tomatoes,0.2
Nick,17-06-2020,apples,0.27
Nick,17-06-2020,oranges,0.28
Nick,17-06-2020,strawberries,0.02
Nick,17-06-2020,plums,0.05
Nick,17-06-2020,pears,0.19
Nick,17-06-2020,tomatoes,0.01
Rick,17-06-2020,apples,0.28
Rick,17-06-2020,oranges,0.14
Rick,17-06-2020,strawberries,0.01
Rick,17-06-2020,plums,0.04
Rick,17-06-2020,pears,0.22
Rick,17-06-2020,tomatoes,0.23
Dick,17-06-2020,apples,0.28
Dick,17-06-2020,oranges,0.24
Dick,17-06-2020,strawberries,0
Dick,17-06-2020,plums,0.02
Dick,17-06-2020,pears,0.21
Dick,17-06-2020,tomatoes,0.3
Jake,17-06-2020,apples,0.13
Jake,17-06-2020,oranges,0.18
Jake,17-06-2020,strawberries,0.02
Jake,17-06-2020,plums,0.06
Jake,17-06-2020,pears,0.31
Jake,17-06-2020,tomatoes,0.2
Paul,17-06-2020,apples,0.02
Paul,17-06-2020,oranges,0.2
Paul,17-06-2020,strawberries,0.04
Paul,17-06-2020,plums,0.06
Paul,17-06-2020,pears,0.19
Paul,17-06-2020,tomatoes,0.01
Jason,17-06-2020,apples,0.28
Jason,17-06-2020,oranges,0.09
Jason,17-06-2020,strawberries,0.03
Jason,17-06-2020,plums,0.04
Jason,17-06-2020,pears,0.14
Jason,17-06-2020,tomatoes,0.14
Peter,17-06-2020,apples,0.29
Peter,17-06-2020,oranges,0.07
Peter,17-06-2020,strawberries,0.02
Peter,17-06-2020,plums,0.05
Peter,17-06-2020,pears,0.27
Peter,17-06-2020,tomatoes,0.06
John,18-06-2020,apples,0.33
John,18-06-2020,oranges,0.07
John,18-06-2020,strawberries,0
John,18-06-2020,plums,0.02
John,18-06-2020,pears,0.21
John,18-06-2020,tomatoes,0.26
Nick,18-06-2020,apples,0.18
Nick,18-06-2020,oranges,0.15
Nick,18-06-2020,strawberries,0.01
Nick,18-06-2020,plums,0.06
Nick,18-06-2020,pears,0.12
Nick,18-06-2020,tomatoes,0.21
Rick,18-06-2020,apples,0.21
Rick,18-06-2020,oranges,0.15
Rick,18-06-2020,strawberries,0.01
Rick,18-06-2020,plums,0.06
Rick,18-06-2020,pears,0.16
Rick,18-06-2020,tomatoes,0.28
Dick,18-06-2020,apples,0.21
Dick,18-06-2020,oranges,0.2
Dick,18-06-2020,strawberries,0.01
Dick,18-06-2020,plums,0.03
Dick,18-06-2020,pears,0.28
Dick,18-06-2020,tomatoes,0.09
Jake,18-06-2020,apples,0.32
Jake,18-06-2020,oranges,0.18
Jake,18-06-2020,strawberries,0.02
Jake,18-06-2020,plums,0.05
Jake,18-06-2020,pears,0.23
Jake,18-06-2020,tomatoes,0.1
Paul,18-06-2020,apples,0.38
Paul,18-06-2020,oranges,0.13
Paul,18-06-2020,strawberries,0
Paul,18-06-2020,plums,0.06
Paul,18-06-2020,pears,0.2
Paul,18-06-2020,tomatoes,0.26
Jason,18-06-2020,apples,0.1
Jason,18-06-2020,oranges,0.21
Jason,18-06-2020,strawberries,0.01
Jason,18-06-2020,plums,0.07
Jason,18-06-2020,pears,0.2
Jason,18-06-2020,tomatoes,0.19
Peter,18-06-2020,apples,0.53
Peter,18-06-2020,oranges,0.21
Peter,18-06-2020,strawberries,0.02
Peter,18-06-2020,plums,0.06
Peter,18-06-2020,pears,0.37
Peter,18-06-2020,tomatoes,0.25
John,19-06-2020,apples,0.32
John,19-06-2020,oranges,0.25
John,19-06-2020,strawberries,0.02
John,19-06-2020,plums,0.04
John,19-06-2020,pears,0.08
John,19-06-2020,tomatoes,0.13
Nick,19-06-2020,apples,0.22
Nick,19-06-2020,oranges,0.2
Nick,19-06-2020,strawberries,0.04
Nick,19-06-2020,plums,0.02
Nick,19-06-2020,pears,0.31
Nick,19-06-2020,tomatoes,0.08
Rick,19-06-2020,apples,0.23
Rick,19-06-2020,oranges,0.27
Rick,19-06-2020,strawberries,0.03
Rick,19-06-2020,plums,0.08
Rick,19-06-2020,pears,0.35
Rick,19-06-2020,tomatoes,0.19
Dick,19-06-2020,apples,0.16
Dick,19-06-2020,oranges,0.2
Dick,19-06-2020,strawberries,0.04
Dick,19-06-2020,plums,0.07
Dick,19-06-2020,pears,0.25
Dick,19-06-2020,tomatoes,0.11
Jake,19-06-2020,apples,0.44
Jake,19-06-2020,oranges,0.26
Jake,19-06-2020,strawberries,0.03
Jake,19-06-2020,plums,0.07
Jake,19-06-2020,pears,0.21
Jake,19-06-2020,tomatoes,0.37
Paul,19-06-2020,apples,0.19
Paul,19-06-2020,oranges,0.14
Paul,19-06-2020,strawberries,0.03
Paul,19-06-2020,plums,0.03
Paul,19-06-2020,pears,0.25
Paul,19-06-2020,tomatoes,0.07
Jason,19-06-2020,apples,0.45
Jason,19-06-2020,oranges,0.15
Jason,19-06-2020,strawberries,0.01
Jason,19-06-2020,plums,0.03
Jason,19-06-2020,pears,0.12
Jason,19-06-2020,tomatoes,0.03
Peter,19-06-2020,apples,0.26
Peter,19-06-2020,oranges,0.15
Peter,19-06-2020,strawberries,0.04
Peter,19-06-2020,plums,0.04
Peter,19-06-2020,pears,0.06
Peter,19-06-2020,tomatoes,0.28
John,20-06-2020,apples,0.26
John,20-06-2020,oranges,0.09
John,20-06-2020,strawberries,0.02
John,20-06-2020,plums,0.07
John,20-06-2020,pears,0.2
John,20-06-2020,tomatoes,0.16
Nick,20-06-2020,apples,0.11
Nick,20-06-2020,oranges,0.16
Nick,20-06-2020,strawberries,0.03
Nick,20-06-2020,plums,0.04
Nick,20-06-2020,pears,0.04
Nick,20-06-2020,tomatoes,0.2
Rick,20-06-2020,apples,0.41
Rick,20-06-2020,oranges,0.25
Rick,20-06-2020,strawberries,0.04
Rick,20-06-2020,plums,0.04
Rick,20-06-2020,pears,0.18
Rick,20-06-2020,tomatoes,0.19
Dick,20-06-2020,apples,0.2
Dick,20-06-2020,oranges,0.16
Dick,20-06-2020,strawberries,0.01
Dick,20-06-2020,plums,0.03
Dick,20-06-2020,pears,0.13
Dick,20-06-2020,tomatoes,0.12
Jake,20-06-2020,apples,0.36
Jake,20-06-2020,oranges,0.14
Jake,20-06-2020,strawberries,0.01
Jake,20-06-2020,plums,0.07
Jake,20-06-2020,pears,0.11
Jake,20-06-2020,tomatoes,0.13
Paul,20-06-2020,apples,0.3
Paul,20-06-2020,oranges,0.15
Paul,20-06-2020,strawberries,0.03
Paul,20-06-2020,plums,0.06
Paul,20-06-2020,pears,0.28
Paul,20-06-2020,tomatoes,0.14
Jason,20-06-2020,apples,0.42
Jason,20-06-2020,oranges,0.38
Jason,20-06-2020,strawberries,0.04
Jason,20-06-2020,plums,0.04
Jason,20-06-2020,pears,0.09
Jason,20-06-2020,tomatoes,0.32
Peter,20-06-2020,apples,0.1
Peter,20-06-2020,oranges,0.24
Peter,20-06-2020,strawberries,0.01
Peter,20-06-2020,plums,0.04
Peter,20-06-2020,pears,0.12
Peter,20-06-2020,tomatoes,0.19
John,21-06-2020,apples,0.31
John,21-06-2020,oranges,0.19
John,21-06-2020,strawberries,0.02
John,21-06-2020,plums,0.07
John,21-06-2020,pears,0.24
John,21-06-2020,tomatoes,0.12
Nick,21-06-2020,apples,0.34
Nick,21-06-2020,oranges,0.23
Nick,21-06-2020,strawberries,0.02
Nick,21-06-2020,plums,0.07
Nick,21-06-2020,pears,0.34
Nick,21-06-2020,tomatoes,0.23
Rick,21-06-2020,apples,0.17
Rick,21-06-2020,oranges,0.27
Rick,21-06-2020,strawberries,0.04
Rick,21-06-2020,plums,0.05
Rick,21-06-2020,pears,0.15
Rick,21-06-2020,tomatoes,0.05
Dick,21-06-2020,apples,0.1
Dick,21-06-2020,oranges,0.22
Dick,21-06-2020,strawberries,0
Dick,21-06-2020,plums,0.04
Dick,21-06-2020,pears,0.2
Dick,21-06-2020,tomatoes,0.19
Jake,21-06-2020,apples,0.29
Jake,21-06-2020,oranges,0.08
Jake,21-06-2020,strawberries,0.02
Jake,21-06-2020,plums,0.05
Jake,21-06-2020,pears,0.13
Jake,21-06-2020,tomatoes,0.1
Paul,21-06-2020,apples,0.38
Paul,21-06-2020,oranges,0.22
Paul,21-06-2020,strawberries,0.01
Paul,21-06-2020,plums,0.05
Paul,21-06-2020,pears,0.08
Paul,21-06-2020,tomatoes,0.14
Jason,21-06-2020,apples,0.01
Jason,21-06-2020,oranges,0.14
Jason,21-06-2020,strawberries,0
Jason,21-06-2020,plums,0.07
Jason,21-06-2020,pears,0.14
Jason,21-06-2020,tomatoes,0.41
Peter,21-06-2020,apples,0.22
Peter,21-06-2020,oranges,0.25
Peter,21-06-2020,strawberries,0
Peter,21-06-2020,plums,0.07
Peter,21-06-2020,pears,0.3
Peter,21-06-2020,tomatoes,0.18
John,22-06-2020,apples,0.23
John,22-06-2020,oranges,0.22
John,22-06-2020,strawberries,0.01
John,22-06-2020,plums,0.02
John,22-06-2020,pears,0.3
John,22-06-2020,tomatoes,0.13
Nick,22-06-2020,apples,0.29
Nick,22-06-2020,oranges,0.3
Nick,22-06-2020,strawberries,0.01
Nick,22-06-2020,plums,0.06
Nick,22-06-2020,pears,0.34
Nick,22-06-2020,tomatoes,0.13
Rick,22-06-2020,apples,0.29
Rick,22-06-2020,oranges,0.16
Rick,22-06-2020,strawberries,0
Rick,22-06-2020,plums,0.05
Rick,22-06-2020,pears,0.26
Rick,22-06-2020,tomatoes,0.07
Dick,22-06-2020,apples,0.46
Dick,22-06-2020,oranges,0.16
Dick,22-06-2020,strawberries,0.02
Dick,22-06-2020,plums,0.04
Dick,22-06-2020,pears,0.21
Dick,22-06-2020,tomatoes,0.25
Jake,22-06-2020,apples,0.05
Jake,22-06-2020,oranges,0.15
Jake,22-06-2020,strawberries,0.01
Jake,22-06-2020,plums,0.05
Jake,22-06-2020,pears,0.32
Jake,22-06-2020,tomatoes,0.15
Paul,22-06-2020,apples,0.23
Paul,22-06-2020,oranges,0.09
Paul,22-06-2020,strawberries,0.01
Paul,22-06-2020,plums,0.08
Paul,22-06-2020,pears,0.19
Paul,22-06-2020,tomatoes,0.21
Jason,22-06-2020,apples,0.27
Jason,22-06-2020,oranges,0.14
Jason,22-06-2020,strawberries,0.02
Jason,22-06-2020,plums,0.04
Jason,22-06-2020,pears,0.33
Jason,22-06-2020,tomatoes,0.21
Peter,22-06-2020,apples,0.27
Peter,22-06-2020,oranges,0.2
Peter,22-06-2020,strawberries,0.02
Peter,22-06-2020,plums,0.05
Peter,22-06-2020,pears,0.25
Peter,22-06-2020,tomatoes,0.04
John,23-06-2020,apples,0.08
John,23-06-2020,oranges,0.15
John,23-06-2020,strawberries,0.03
John,23-06-2020,plums,0.06
John,23-06-2020,pears,0.17
John,23-06-2020,tomatoes,0.1
Nick,23-06-2020,apples,0.4
Nick,23-06-2020,oranges,0.27
Nick,23-06-2020,strawberries,0.01
Nick,23-06-2020,plums,0.09
Nick,23-06-2020,pears,0.32
Nick,23-06-2020,tomatoes,0.25
Rick,23-06-2020,apples,0.35
Rick,23-06-2020,oranges,0.14
Rick,23-06-2020,strawberries,0.03
Rick,23-06-2020,plums,0.05
Rick,23-06-2020,pears,0.21
Rick,23-06-2020,tomatoes,0.2
Dick,23-06-2020,apples,0.11
Dick,23-06-2020,oranges,0.07
Dick,23-06-2020,strawberries,0.03
Dick,23-06-2020,plums,0.03
Dick,23-06-2020,pears,0.37
Dick,23-06-2020,tomatoes,0.11
Jake,23-06-2020,apples,0.25
Jake,23-06-2020,oranges,0.25
Jake,23-06-2020,strawberries,0.02
Jake,23-06-2020,plums,0.05
Jake,23-06-2020,pears,0.21
Jake,23-06-2020,tomatoes,0.15
Paul,23-06-2020,apples,0.1
Paul,23-06-2020,oranges,0.11
Paul,23-06-2020,strawberries,0
Paul,23-06-2020,plums,0.07
Paul,23-06-2020,pears,0.34
Paul,23-06-2020,tomatoes,0.1
Jason,23-06-2020,apples,0.23
Jason,23-06-2020,oranges,0.17
Jason,23-06-2020,strawberries,0.01
Jason,23-06-2020,plums,0.06
Jason,23-06-2020,pears,0.28
Jason,23-06-2020,tomatoes,0.05
Peter,23-06-2020,apples,0.3
Peter,23-06-2020,oranges,0.27
Peter,23-06-2020,strawberries,0.01
Peter,23-06-2020,plums,0.04
Peter,23-06-2020,pears,0.23
Peter,23-06-2020,tomatoes,0.25
John,24-06-2020,apples,0.19
John,24-06-2020,oranges,0.17
John,24-06-2020,strawberries,0.03
John,24-06-2020,plums,0.05
John,24-06-2020,pears,0.34
John,24-06-2020,tomatoes,0.24
Nick,24-06-2020,apples,0.2
Nick,24-06-2020,oranges,0.2
Nick,24-06-2020,strawberries,0.01
Nick,24-06-2020,plums,0.03
Nick,24-06-2020,pears,0.26
Nick,24-06-2020,tomatoes,0.34
Rick,24-06-2020,apples,0.06
Rick,24-06-2020,oranges,0.11
Rick,24-06-2020,strawberries,0
Rick,24-06-2020,plums,0.05
Rick,24-06-2020,pears,0.27
Rick,24-06-2020,tomatoes,0.09
Dick,24-06-2020,apples,0.26
Dick,24-06-2020,oranges,0.1
Dick,24-06-2020,strawberries,0
Dick,24-06-2020,plums,0.07
Dick,24-06-2020,pears,0.19
Dick,24-06-2020,tomatoes,0.22
Jake,24-06-2020,apples,0.18
Jake,24-06-2020,oranges,0.29
Jake,24-06-2020,strawberries,0.02
Jake,24-06-2020,plums,0.05
Jake,24-06-2020,pears,0.27
Jake,24-06-2020,tomatoes,0.25
Paul,24-06-2020,apples,0.13
Paul,24-06-2020,oranges,0.08
Paul,24-06-2020,strawberries,0.02
Paul,24-06-2020,plums,0.05
Paul,24-06-2020,pears,0.3
Paul,24-06-2020,tomatoes,0.2
Jason,24-06-2020,apples,0.28
Jason,24-06-2020,oranges,0.08
Jason,24-06-2020,strawberries,0.02
Jason,24-06-2020,plums,0.07
Jason,24-06-2020,pears,0.25
Jason,24-06-2020,tomatoes,0.15
Peter,24-06-2020,apples,0.19
Peter,24-06-2020,oranges,0.22
Peter,24-06-2020,strawberries,0
Peter,24-06-2020,plums,0.06
Peter,24-06-2020,pears,0.3
Peter,24-06-2020,tomatoes,0.14
John,25-06-2020,apples,0.36
John,25-06-2020,oranges,0.13
John,25-06-2020,strawberries,0.01
John,25-06-2020,plums,0.05
John,25-06-2020,pears,0.3
John,25-06-2020,tomatoes,0.06
Nick,25-06-2020,apples,0.18
Nick,25-06-2020,oranges,0.21
Nick,25-06-2020,strawberries,0
Nick,25-06-2020,plums,0.07
Nick,25-06-2020,pears,0.16
Nick,25-06-2020,tomatoes,0.18
Rick,25-06-2020,apples,0.42
Rick,25-06-2020,oranges,0.2
Rick,25-06-2020,strawberries,0.01
Rick,25-06-2020,plums,0.05
Rick,25-06-2020,pears,0.29
Rick,25-06-2020,tomatoes,0.21
Dick,25-06-2020,apples,0.35
Dick,25-06-2020,oranges,0.16
Dick,25-06-2020,strawberries,0.01
Dick,25-06-2020,plums,0.06
Dick,25-06-2020,pears,0.35
Dick,25-06-2020,tomatoes,0.33
Jake,25-06-2020,apples,0.36
Jake,25-06-2020,oranges,0.23
Jake,25-06-2020,strawberries,0
Jake,25-06-2020,plums,0.06
Jake,25-06-2020,pears,0.27
Jake,25-06-2020,tomatoes,0.07
Paul,25-06-2020,apples,0.39
Paul,25-06-2020,oranges,0.22
Paul,25-06-2020,strawberries,0.04
Paul,25-06-2020,plums,0.03
Paul,25-06-2020,pears,0.15
Paul,25-06-2020,tomatoes,0.35
Jason,25-06-2020,apples,0.3
Jason,25-06-2020,oranges,0.17
Jason,25-06-2020,strawberries,0.03
Jason,25-06-2020,plums,0.06
Jason,25-06-2020,pears,0.18
Jason,25-06-2020,tomatoes,0.09
Peter,25-06-2020,apples,0.42
Peter,25-06-2020,oranges,0.21
Peter,25-06-2020,strawberries,0.01
Peter,25-06-2020,plums,0.04
Peter,25-06-2020,pears,0.13
Peter,25-06-2020,tomatoes,0.15
John,26-06-2020,apples,0.09
John,26-06-2020,oranges,0.05
John,26-06-2020,strawberries,0.01
John,26-06-2020,plums,0.05
John,26-06-2020,pears,0.26
John,26-06-2020,tomatoes,0.15
Nick,26-06-2020,apples,0.09
Nick,26-06-2020,oranges,0.17
Nick,26-06-2020,strawberries,0.02
Nick,26-06-2020,plums,0.07
Nick,26-06-2020,pears,0.37
Nick,26-06-2020,tomatoes,0.32
Rick,26-06-2020,apples,0.3
Rick,26-06-2020,oranges,0.22
Rick,26-06-2020,strawberries,0.03
Rick,26-06-2020,plums,0.03
Rick,26-06-2020,pears,0.13
Rick,26-06-2020,tomatoes,0.03
Dick,26-06-2020,apples,0.03
Dick,26-06-2020,oranges,0.18
Dick,26-06-2020,strawberries,0.03
Dick,26-06-2020,plums,0.02
Dick,26-06-2020,pears,0.24
Dick,26-06-2020,tomatoes,0.11
Jake,26-06-2020,apples,0.22
Jake,26-06-2020,oranges,0.16
Jake,26-06-2020,strawberries,0.02
Jake,26-06-2020,plums,0.04
Jake,26-06-2020,pears,0.04
Jake,26-06-2020,tomatoes,0.12
Paul,26-06-2020,apples,0.26
Paul,26-06-2020,oranges,0.38
Paul,26-06-2020,strawberries,0.05
Paul,26-06-2020,plums,0.05
Paul,26-06-2020,pears,0.21
Paul,26-06-2020,tomatoes,0.05
Jason,26-06-2020,apples,0.41
Jason,26-06-2020,oranges,0.34
Jason,26-06-2020,strawberries,0.01
Jason,26-06-2020,plums,0.06
Jason,26-06-2020,pears,0.13
